No.,Main_Category,Secondary_Category,Sub_Category,Sub_Category_ID,Type,Related_Area,Complementary_Categories,Complementary_Products,Supplier,Supplier_Code,Brand,Display_the _brand,Model,Diaplay_the_brand,Catalog_Page,Supplier_SKU,Set,HomMe_SKU,Sub_HomMe_SKU,Main_Picture,Other_Pictures,Colors,Material,Product_Name,Description,Promotion_Message,Size,CBM（m³）,Hight_calc,Width_calc,Depth_calc,Thinkness_calc,Material_calc,Cubes_calc,In_Stock,Time_to_order,Cost_Original,Cost_Original_USD,Multiplier_Cost_Handling,Cost_Handling_USD,Multiplier_Cost_Shipping,Cost_Shipping_USD,Multiplier_Cost_Taxes,Cost_Taxes_USD,Multiplier_Cost_ISR_Shipping,Cost_ISR_Shipping_USD,Total_Cost_USD,Dollar_Exchange_Rate,Catalog_Price,Retailer_Discount,Cost_ILS,VAT,Cost_incVAT,Multiplier_Before_Normal_Price,Normal_Price,Multiplier_Shope_Price,Shope_Price,Marketing_Price_Customer,Multiplier_Designer_Price,Designer_Price,Special_Price_Sectorial,Profit,Profit_Prc,Shipping_Info,Return_Policy,Warranty,Additional_Info
21,סניטריה,ברזים,ברז,,,מקלחות וחדרי שירותים,ארונות מקלחות,,SHIREL,,ROCH-AS,,פרנה גולד,,,2070327 ZR,,TPSH21,,TPSH21,TPSH21A,זהב,,ברז - TPSH21,פרנה גולד גבוה מסתובב לכיור מונח,,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,1595,60%,638,17%,746,1.6,1194,1.4,1045,17890,1.3,970,,224,30.0%,,,,
22,סניטריה,ברזים,מערכת קיר לכיור,,,מקלחות וחדרי שירותים,ארונות מקלחות,,SHIREL,,ROCH-AS,,פרנה גולד,,,2080317 ZR,,TPSH22,,TPSH22,TPSH22A,זהב,,מערכת קיר לכיור - TPSH22,פרנה גולד מערכת קיר לכיור רחצה,,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,1738,60%,695,17%,813,1.6,1301,1.4,1139,17890,1.3,1057,,244,30.0%,,,,
23,סניטריה,ברזים,ראש מקלחת,,,מקלחות וחדרי שירותים,ארונות מקלחות,,SHIREL,,ROCH-AS,,פרנה גולד,,,2200240 ZR,,TPSH23,,TPSH23,,זהב,,ראש מקלחת - TPSH23,פרנה גולד ראש מקלחת עגול 20 ס”מ,,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,1155,60%,462,17%,541,1.6,865,1.4,757,17890,1.3,703,,162,30.0%,,,,
24,סניטריה,ברזים,ראש מקלחת,,,מקלחות וחדרי שירותים,ארונות מקלחות,,SHIREL,,ROCH-AS,,פרנה גולד,,,1859ZR,,TPSH24,,TPSH24,,זהב,,ראש מקלחת - TPSH24,פרנה גולד ראש מקלחת עגול וינטג’,,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,1859,60%,744,17%,870,1.6,1392,1.4,1218,17890,1.3,1131,,261,30.0%,,,,
25,סניטריה,ברזים,זרוע לראש מקלחת,,,מקלחות וחדרי שירותים,ארונות מקלחות,,SHIREL,,ROCH-AS,,פרנה גולד,,,220006 ZR,,TPSH25,,TPSH25,,זהב,,זרוע לראש מקלחת - TPSH25,פרנה גולד זרוע לראש מקלחת,,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,522,60%,209,17%,244,1.6,391,1.4,342,17890,1.3,318,,73,30.0%,,,,
26,סניטריה,ברזים,נקודת מים,,,מקלחות וחדרי שירותים,ארונות מקלחות,,SHIREL,,ROCH-AS,,פרנה גולד,,,2200238 ZR,,TPSH26,,TPSH26,,זהב,,נקודת מים - TPSH26,פרנה גולד נקודת מים,,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,302,60%,121,17%,141,1.6,226,1.4,198,17890,1.3,184,,42,30.0%,,,,
27,סניטריה,ברזים,צינור,,,מקלחות וחדרי שירותים,ארונות מקלחות,,SHIREL,,ROCH-AS,,פרנה גולד,,,0316 ZR,,TPSH27,,TPSH27,,זהב,,צינור - TPSH27,פרנה גולד צינור זהב 1.5 מ',,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,225,60%,90,17%,105,1.6,168,1.4,147,17890,1.3,137,,32,30.0%,,,,
28,סניטריה,ברזים,מזלף,,,מקלחות וחדרי שירותים,ארונות מקלחות,,SHIREL,,ROCH-AS,,פרנה גולד,,,208 ZR,,TPSH28,,TPSH28,,זהב,,מזלף - TPSH28,פרנה גולד מזלף זהב,,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,357,60%,143,17%,167,1.6,267,1.4,234,17890,1.3,217,,50,30.0%,,,,
29,סניטריה,ברזים,אינטרפוץ 4 דרך,,,מקלחות וחדרי שירותים,ארונות מקלחות,,SHIREL,,ROCH-AS,,פרנה גולד,,,2080318 ZR,,TPSH29,,TPSH29,,זהב,,אינטרפוץ 4 דרך - TPSH29,פרנה גולד אינטרפוץ 4 דרך,,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,1430,60%,572,17%,669,1.6,1071,1.4,937,17890,1.3,870,,201,30.0%,,,,
30,סניטריה,ברזים,מערכת מקלחת,,,מקלחות וחדרי שירותים,ארונות מקלחות,,SHIREL,,ROCH-AS,,פרנה גולד,,,2060103ZR,,TPSH30,,TPSH30,,זהב,,מערכת מקלחת - TPSH30,פרנה גולד מערכת מקלחת בראס,,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,3250,60%,1300,17%,1521,1.6,2434,1.4,2129,17890,1.3,1977,,456,30.0%,,,,
31,סניטריה,ברזים,אינטרפוץ 3 דרך,,,מקלחות וחדרי שירותים,ארונות מקלחות,,SHIREL,,ROCH-AS,,פרנה גולד,,,2080316ZR,,TPSH31,,TPSH31,,זהב,,אינטרפוץ 3 דרך - TPSH31,פרנה גולד אינטרפוץ 3 דרך,,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,852,60%,341,17%,399,1.6,638,1.4,558,17890,1.3,518,,120,30.0%,,,,
32,סניטריה,ברזים,ברז,,,מקלחות וחדרי שירותים,ארונות מקלחות,,SHIREL,,ROCH-AS,,איטליה דומו,,,2013,,TPSH32,,TPSH32,TP32A,ניקל CP,,ברז - TPSH32,איטליה דומו פרח גבוה לכיור מונח,,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,2200,60%,880,17%,1030,1.6,1647,1.4,1441,17890,1.3,1338,,309,30.0%,,,,
33,סניטריה,ברזים,ברז,,,מקלחות וחדרי שירותים,ארונות מקלחות,,SHIREL,,ROCH-AS,,איטליה דומו,,,2013,,TPSH33,,TPSH33,TP32A,ברונזה,,ברז - TPSH33,איטליה דומו פרח גבוה לכיור מונח,,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,2700,60%,1080,17%,1264,1.6,2022,1.4,1769,17890,1.3,1643,,379,30.0%,,,,
