No.,Main_Category,Secondary_Category,Sub_Category,Sub_Category_ID,Type,Related_Area,Complementary_Categories,Complementary_Products,Supplier,Supplier_Code,Brand,Display_the _brand,Model,Diaplay_the_brand,Catalog_Page,Supplier_SKU,Set,HomMe_SKU,Sub_HomMe_SKU,Main_Picture,Other_Pictures,Colors,Material,Product_Name,Description,Promotion_Message,Size,CBM（m³）,Hight_calc,Width_calc,Depth_calc,Thinkness_calc,Material_calc,Cubes_calc,In_Stock,Time_to_order,Cost_Original,Cost_Original_USD,Multiplier_Cost_Handling,Cost_Handling_USD,Multiplier_Cost_Shipping,Cost_Shipping_USD,Multiplier_Cost_Taxes,Cost_Taxes_USD,Multiplier_Cost_ISR_Shipping,Cost_ISR_Shipping_USD,Total_Cost_USD,Dollar_Exchange_Rate,Catalog_Price,Retailer_Discount,Cost_ILS,VAT,Cost_incVAT,Multiplier_Before_Normal_Price,Normal_Price,Multiplier_Shope_Price,Shope_Price,Marketing_Price_Customer,Multiplier_Designer_Price,Designer_Price,Special_Price_Sectorial,Profit,Profit_Prc,Shipping_Info,Return_Policy,Warranty,Additional_Info
154,סלון,סט פינת ישיבה,LEISURE CHAIR,,,,,,STEEL-ARTS,SA,,,,,61,SC8901N,,SOSA208,,SOSA208,,,LEISURE CHAIR,סט פינת ישיבה - SOSA208,LEISURE CHAIR,,95X90X86,,,,,,,,,215 ימי עבודה בכפוף להבהרות,,222,1.5,,,,,,,,333,3.5,,,777,17%,909,2.5,2273,,,,2.2,2000,,1091,54.5%,,,,
155,סלון,סט פינת ישיבה,COFFEE TABLE,,,,,,STEEL-ARTS,SA,,,,,61,ST8901C,S-SOSA209,SOSA209,,SOSA209,,,MDF,סט פינת ישיבה - SOSA209,COFFEE TABLE,,40X46,,,,,,,,,216 ימי עבודה בכפוף להבהרות,,95,1.5,,,,,,,,142.5,3.5,,,333,17%,389,2.5,973,,,,2.2,856,,467,54.5%,,,,
156,סלון,סט פינת ישיבה,LEISURE CHAIR,,,,,,STEEL-ARTS,SA,,,,,61,SC8901B,S-SOSA209,SOSA210,,SOSA209,,,LEISURE CHAIR,סט פינת ישיבה - SOSA210,LEISURE CHAIR,,95X90X86,,,,,,,,,217 ימי עבודה בכפוף להבהרות,,180,1.5,,,,,,,,270,3.5,,,630,17%,737,2.5,1843,,,,2.2,1622,,885,54.5%,,,,
157,סלון,סט פינת ישיבה,COFFEE TABLE,,,,,,STEEL-ARTS,SA,,,,,61,ST890B,S-SOSA209,SOSA211,,SOSA209,,,MDF,סט פינת ישיבה - SOSA211,COFFEE TABLE,,129X51X35,,,,,,,,,218 ימי עבודה בכפוף להבהרות,,166,1.5,,,,,,,,249,3.5,,,581,17%,680,2.5,1699,,,,2.2,1495,,816,54.5%,,,,
158,סלון,סט פינת ישיבה,3 SEATS SOFA/1SEATS SOFA,,,,,,STEEL-ARTS,SA,,,,,62,SF8903G/SF8903E,S-SOSA212,SOSA212,,SOSA212,,,FEATHER SOFA,סט פינת ישיבה - SOSA212,3 SEATS SOFA/1SEATS SOFA,,245X104X84/95X82X76,2.14032,,,,,,,,219 ימי עבודה בכפוף להבהרות,,835,1.5,,,,,,,,1252.5,3.5,,,2923,17%,3419,2.5,8548,,,,2.2,7523,,4103,54.5%,,,,
159,סלון,סט פינת ישיבה,COFFEE TABLE,,,,,,STEEL-ARTS,SA,,,,,62,G107A,S-SOSA212,SOSA214,1,SOSA212,,,MDF,סט פינת ישיבה - SOSA2141,COFFEE TABLE,,85X85X32,0.17,,,,,,,,220 ימי עבודה בכפוף להבהרות,,81,1.5,,,,,,,,121.5,3.5,,,284,17%,332,2.5,829,,,,2.2,730,,398,54.5%,,,,
160,סלון,סט פינת ישיבה,COFFEE TABLE,,,,,,STEEL-ARTS,SA,,,,,62,G107B,S-SOSA212,SOSA214,2,SOSA212,,,MDF,סט פינת ישיבה - SOSA2142,COFFEE TABLE,,40X40X56,0.07,,,,,,,,221 ימי עבודה בכפוף להבהרות,,49,1.5,,,,,,,,73.5,3.5,,,172,17%,201,2.5,502,,,,2.2,441,,241,54.5%,,,,
161,סלון,סט פינת ישיבה,SHOWCASE,,,,,,STEEL-ARTS,SA,,,,,62,S0003MB,S-SOSA212,SOSA216,,SOSA212,,,MDF,סט פינת ישיבה - SOSA216,SHOWCASE,,110X40X180,0.17,,,,,,,,222 ימי עבודה בכפוף להבהרות,,132,1.5,,,,,,,,198,3.5,,,462,17%,541,2.5,1351,,,,2.2,1189,,649,54.5%,,,,
162,סלון,סט פינת ישיבה,LEISURE CHAIR,,,,,,STEEL-ARTS,SA,,,,,63,SC11A,S-SOSA217,SOSA217,,SOSA217,,,LEISURE CHAIR,סט פינת ישיבה - SOSA217,LEISURE CHAIR,,65X90X70,,,,,,,,,223 ימי עבודה בכפוף להבהרות,,222,1.5,,,,,,,,333,3.5,,,777,17%,909,2.5,2273,,,,2.2,2000,,1091,54.5%,,,,
163,סלון,סט פינת ישיבה,OTTOMAN,,,,,,STEEL-ARTS,SA,,,,,63,SJ11A,S-SOSA217,SOSA218,,SOSA217,,,LEISURE CHAIR,סט פינת ישיבה - SOSA218,OTTOMAN,,60X50X34,,,,,,,,,224 ימי עבודה בכפוף להבהרות,,96,1.5,,,,,,,,144,3.5,,,336,17%,393,2.5,983,,,,2.2,865,,472,54.5%,,,,
164,סלון,סט פינת ישיבה,SOFA,,,,,,STEEL-ARTS,SA,,,,,,SF8799F,,SOSA219,1,,,,FEATHER SOFA,סט פינת ישיבה - SOSA2191,SOFA,,220X101X68,1.51096,,,,,,,,225 ימי עבודה בכפוף להבהרות,,565,1.5,,,,,,,,847.5,3.5,,,1978,17%,2314,2.5,5784,,,,2.2,5090,,2776,54.5%,,,,
165,סלון,סט פינת ישיבה,SOFA,,,,,,STEEL-ARTS,SA,,,,,64,SF8799B,,SOSA220,2,SOSA220,,,LEATHER SOFA,סט פינת ישיבה - SOSA2202,SOFA,,220X101X68,1.51096,,,,,,,,226 ימי עבודה בכפוף להבהרות,,1289,1.5,,,,,,,,1933.5,3.5,,,4512,17%,5278,2.5,13196,,,,2.2,11613,,6334,54.5%,,,,
