No.,Main_Category,Secondary_Category,Sub_Category,Sub_Category_ID,Type,Related_Area,Complementary_Categories,Complementary_Products,Supplier,Supplier_Code,Brand,Display_the _brand,Model,Diaplay_the_brand,Catalog_Page,Supplier_SKU,Set,HomMe_SKU,Sub_HomMe_SKU,Main_Picture,Other_Pictures,Colors,Material,Product_Name,Description,Promotion_Message,Size,CBM（m³）,Hight_calc,Width_calc,Depth_calc,Thinkness_calc,Material_calc,Cubes_calc,In_Stock,Time_to_order,Cost_Original,Cost_Original_USD,Multiplier_Cost_Handling,Cost_Handling_USD,Multiplier_Cost_Shipping,Cost_Shipping_USD,Multiplier_Cost_Taxes,Cost_Taxes_USD,Multiplier_Cost_ISR_Shipping,Cost_ISR_Shipping_USD,Total_Cost_USD,Dollar_Exchange_Rate,Catalog_Price,Retailer_Discount,Cost_ILS,VAT,Cost_incVAT,Multiplier_Before_Normal_Price,Normal_Price,Multiplier_Shope_Price,Shope_Price,Marketing_Price_Customer,Multiplier_Designer_Price,Designer_Price,Special_Price_Sectorial,Profit,Profit_Prc,Shipping_Info,Return_Policy,Warranty,Additional_Info
86,ריהוט,,Mirror,,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,43,1008#,,FRDZ75,,FRDZ75,FRDZ75A,,Albizia + resin with Cement color+Mirror,Mirror - FRDZ75,Mirror,,300*250*1800,0.13,,,,,,,,60 ימי עבודה בכפוף להבהרות,,116.6,1.5,,,,,,,,174.9,3.5,,,408,17%,477,2.5,1194,,,,2.2,1050,,573,54.5%,,,,
87,ריהוט,,Coat hanger,,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,43,1009#,,FRDZ76,,FRDZ76,FRDZ76A,,Albizia + resin with Cement color,Coat hanger - FRDZ76,Coat hanger,,250*250*1800,0.12,,,,,,,,60 ימי עבודה בכפוף להבהרות,,106.7,1.5,,,,,,,,160.05,3.5,,,373,17%,437,2.5,1092,,,,2.2,961,,524,54.5%,,,,
88,ריהוט,,Dining table,,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,38,1101#,,FRDZ77,,FRDZ77,FRDZ77A,,Albizia + resin with Cement color + Metal,Dining table - FRDZ77,Dining table,,2600*900*750,0.56,,,,,,,,60 ימי עבודה בכפוף להבהרות,,1455.3,1.5,,,,,,,,2182.95,3.5,,,5094,17%,5959,2.5,14899,,,,2.2,13111,,7151,54.5%,,,,
89,ריהוט,,Chair,,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,44,1103#,,FRDZ78,,FRDZ78,FRDZ78A,,Albizia+metal+fabric,Chair - FRDZ78,Chair,,567*570*770,0.46,,,,,,,,60 ימי עבודה בכפוף להבהרות,,140.8,1.5,,,,,,,,211.2,3.5,,,493,17%,577,2.5,1441,,,,2.2,1268,,692,54.5%,,,,
90,ריהוט,,Chair,,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,44,1105#,,FRDZ79,,FRDZ79,FRDZ79A,,Albizia+fabric,Chair - FRDZ79,Chair,,520*563*770,0.46,,,,,,,,60 ימי עבודה בכפוף להבהרות,,148.5,1.5,,,,,,,,222.75,3.5,,,520,17%,608,2.5,1520,,,,2.2,1338,,730,54.5%,,,,
91,ריהוט,,Double chair,,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,38,1106#,,FRDZ80,,FRDZ80,FRDZ80A,,Albizia+metal+fabric,Double chair - FRDZ80,Double chair,,1700*500*600,0.68,,,,,,,,60 ימי עבודה בכפוף להבהרות,,313.5,1.5,,,,,,,,470.25,3.5,,,1097,17%,1284,2.5,3209,,,,2.2,2824,,1541,54.5%,,,,
92,ריהוט,,Desk,,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,40,1201#,,FRDZ81,,FRDZ81,FRDZ81A,,Albizia+Panel,Desk - FRDZ81,Desk,,1700*550*850,1.25,,,,,,,,60 ימי עבודה בכפוף להבהרות,,982.3,1.5,,,,,,,,1473.45,3.5,,,3438,17%,4023,2.5,10056,,,,2.2,8850,,4827,54.5%,,,,
93,ריהוט,,Bookshelf,,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,42,1202#,,FRDZ82,,FRDZ82,FRDZ82A,,Albizia+Panel,Bookshelf - FRDZ82,Bookshelf,,1200*375*1800,0.65,,,,,,,,60 ימי עבודה בכפוף להבהרות,,982.3,1.5,,,,,,,,1473.45,3.5,,,3438,17%,4023,2.5,10056,,,,2.2,8850,,4827,54.5%,,,,
94,ריהוט,,Bookshelf,,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,41,1203#,,FRDZ83,,FRDZ83,FRDZ83A,,Metal+Panel,Bookshelf - FRDZ83,Bookshelf,,2000*330*2200,0.95,,,,,,,,60 ימי עבודה בכפוף להבהרות,,660,1.5,,,,,,,,990,3.5,,,2310,17%,2703,2.5,6757,,,,2.2,5946,,3243,54.5%,,,,
95,ריהוט,,TV unit,,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,41,1301#,,FRDZ84,,FRDZ84,FRDZ84A,,Albizia+Panel+Acrylic,TV unit - FRDZ84,TV unit,,2600*518*470,0.45,,,,,,,,60 ימי עבודה בכפוף להבהרות,,829.4,1.5,,,,,,,,1244.1,3.5,,,2903,17%,3396,2.5,8491,,,,2.2,7472,,4076,54.5%,,,,
96,ריהוט,,Coffee table,,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,39,1302#,,FRDZ85,,FRDZ85,FRDZ85A,,Albizia+Panel+Acrylic,Coffee table - FRDZ85,Coffee table,,1750*790*350,0.48,,,,,,,,60 ימי עבודה בכפוף להבהרות,,652.3,1.5,,,,,,,,978.45,3.5,,,2283,17%,2671,2.5,6678,,,,2.2,5877,,3205,54.5%,,,,
97,ריהוט,,Sofa table(left side),,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,39,1305#,,FRDZ87,,FRDZ87,FRDZ87A,,Albizia+Panel,Sofa table(left side) - FRDZ87,Sofa table(left side),,1060*500*450,0.35,,,,,,,,60 ימי עבודה בכפוף להבהרות,,160.6,1.5,,,,,,,,240.9,3.5,,,562,17%,658,2.5,1644,,,,2.2,1447,,789,54.5%,,,,
98,ריהוט,,Sofa table(back side),,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,39,1306#,,FRDZ88,,FRDZ88,FRDZ88A,,Albizia+Panel,Sofa table(back side) - FRDZ88,Sofa table(back side),,1060*300*450,0.25,,,,,,,,60 ימי עבודה בכפוף להבהרות,,148.5,1.5,,,,,,,,222.75,3.5,,,520,17%,608,2.5,1520,,,,2.2,1338,,730,54.5%,,,,
99,ריהוט,,Sofa,,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,37,1307#,,FRDZ89,,FRDZ89,FRDZ89A,,Albizia+metal+fabric+ duck down,Sofa - FRDZ89,Sofa,,1018*900*605,0.72,,,,,,,,60 ימי עבודה בכפוף להבהרות,,481.8,1.5,,,,,,,,722.7,3.5,,,1686,17%,1973,2.5,4932,,,,2.2,4341,,2368,54.5%,,,,
100,ריהוט,,Sofa,,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,38,1308#,,FRDZ90,,FRDZ90,FRDZ90A,,Albizia+metal+fabricHigh elastic sponge,Sofa - FRDZ90,Sofa,,2100*805*670,1.42,,,,,,,,60 ימי עבודה בכפוף להבהרות,,948.2,1.5,,,,,,,,1422.3,3.5,,,3319,17%,3883,2.5,9707,,,,2.2,8542,,4659,54.5%,,,,
101,ריהוט,,Bar Stool,,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,44,139#,,FRDZ91,,FRDZ91,FRDZ91A,,Albizia+metal,Bar Stool - FRDZ91,Bar Stool,,450*470*700,0.25,,,,,,,,60 ימי עבודה בכפוף להבהרות,,82.5,1.5,,,,,,,,123.75,3.5,,,289,17%,338,2.5,845,,,,2.2,743,,405,54.5%,,,,
102,ריהוט,,Coat hanger,,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,42,1010#,,FRDZ92,,FRDZ92,FRDZ92A,,Albizia lebeck solid wood,Coat hanger - FRDZ92,Coat hanger,,2000*750*65,0.06,,,,,,,,60 ימי עבודה בכפוף להבהרות,,144.1,1.5,,,,,,,,216.15,3.5,,,504,17%,590,2.5,1475,,,,2.2,1298,,708,54.5%,,,,
103,ריהוט,,Queen bed,,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,70,"5001#A
Queen size",,FRDZ113,1,FRDZ113,"FRDZ113A, FRDZ113B",,Yellow poplar+fabric,Queen bed - FRDZ1131,Queen bed,,Mattress: 1500*2000,0.695,,,,,,,,60 ימי עבודה בכפוף להבהרות,,542.3,1.5,,,,,,,,813.45,3.5,,,1898,17%,2221,2.5,5552,,,,2.2,4886,,2665,54.5%,,,,
104,ריהוט,,King bed,,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,70,"5001#B
King size",,FRDZ113,2,FRDZ113,"FRDZ113A, FRDZ113B",,Yellow poplar+fabric,King bed - FRDZ1132,King bed,,Mattress: 1800*2000,0.772,,,,,,,,60 ימי עבודה בכפוף להבהרות,,579.7,1.5,,,,,,,,869.55,3.5,,,2029,17%,2374,2.5,5935,,,,2.2,5223,,2849,54.5%,,,,
105,ריהוט,,Night stand,,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,74,5002#,,FRDZ115,,FRDZ115,FRDZ115A,,Yellow Poplar,Night stand - FRDZ115,Night stand,,600*350*350,0.107,,,,,,,,60 ימי עבודה בכפוף להבהרות,,130.9,1.5,,,,,,,,196.35,3.5,,,458,17%,536,2.5,1340,,,,2.2,1179,,643,54.5%,,,,
106,ריהוט,,Night stool,,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,74,5003#,,FRDZ116,,FRDZ116,FRDZ116A,,Yellow Poplar,Night stool - FRDZ116,Night stool,,650*470*500,0.062,,,,,,,,60 ימי עבודה בכפוף להבהרות,,95.7,1.5,,,,,,,,143.55,3.5,,,335,17%,392,2.5,980,,,,2.2,862,,470,54.5%,,,,
107,ריהוט,,Night stool,,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,74,5005#,,FRDZ117,,FRDZ117,FRDZ117A,,Yellow Poplar,Night stool - FRDZ117,Night stool,,500*350*430,0.037,,,,,,,,60 ימי עבודה בכפוף להבהרות,,79.2,1.5,,,,,,,,118.8,3.5,,,277,17%,324,2.5,811,,,,2.2,714,,389,54.5%,,,,
108,ריהוט,,Dining table,,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,73,5101#,,FRDZ118,1,FRDZ118,FRDZ118A,,Yellow Poplar,Dining table - FRDZ1181,Dining table,,1500*830*740,0.302,,,,,,,,60 ימי עבודה בכפוף להבהרות,,420.2,1.5,,,,,,,,630.3,3.5,,,1471,17%,1721,2.5,4302,,,,2.2,3786,,2065,54.5%,,,,
109,ריהוט,,Dining table,,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,73,5101#,,FRDZ118,2,FRDZ118,FRDZ118A,,Yellow Poplar,Dining table - FRDZ1182,Dining table,,1800*830*740,0.36,,,,,,,,60 ימי עבודה בכפוף להבהרות,,469.7,1.5,,,,,,,,704.55,3.5,,,1644,17%,1923,2.5,4809,,,,2.2,4232,,2308,54.5%,,,,
110,ריהוט,,Dining chair,,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,80,5102A#,,FRDZ120,,FRDZ120,FRDZ120A,,Yellow poplar+fabric,Dining chair - FRDZ120,Dining chair,,470*512*780,0.179,,,,,,,,60 ימי עבודה בכפוף להבהרות,,95.7,1.5,,,,,,,,143.55,3.5,,,335,17%,392,2.5,980,,,,2.2,862,,470,54.5%,,,,
111,ריהוט,,Dining chair,,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,79,5103A#,,FRDZ121,,FRDZ121,FRDZ121A,,Yellow poplar+fabric,Dining chair - FRDZ121,Dining chair,,1200*503*685,0.526,,,,,,,,60 ימי עבודה בכפוף להבהרות,,160.6,1.5,,,,,,,,240.9,3.5,,,562,17%,658,2.5,1644,,,,2.2,1447,,789,54.5%,,,,
112,ריהוט,,Desk,,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,79,5201#,,FRDZ122,,FRDZ122,FRDZ122A,,Yellow poplar,Desk - FRDZ122,Desk,,1350*620*755,0.209,,,,,,,,60 ימי עבודה בכפוף להבהרות,,339.9,1.5,,,,,,,,509.85,3.5,,,1190,17%,1392,2.5,3480,,,,2.2,3062,,1670,54.5%,,,,
113,ריהוט,,Bookshelf,,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,77,5202#,,FRDZ123,,FRDZ123,FRDZ123A,,Yellow poplar,Bookshelf - FRDZ123,Bookshelf,,1600*460*1650,0.643,,,,,,,,60 ימי עבודה בכפוף להבהרות,,643.5,1.5,,,,,,,,965.25,3.5,,,2252,17%,2635,2.5,6588,,,,2.2,5797,,3162,54.5%,,,,
114,ריהוט,,Bookshelf,,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,77,5203A#,,FRDZ124,1,FRDZ124,FRDZ124A,,Yellow poplar,Bookshelf - FRDZ1241,Bookshelf,,350*300*1400,0.203,,,,,,,,60 ימי עבודה בכפוף להבהרות,,145.2,1.5,,,,,,,,217.8,3.5,,,508,17%,595,2.5,1486,,,,2.2,1308,,714,54.5%,,,,
115,ריהוט,,Bookshelf,,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,78,5203B#,,FRDZ124,2,FRDZ124,FRDZ124A,,Yellow poplar,Bookshelf - FRDZ1242,Bookshelf,,350*300*1400,0.203,,,,,,,,60 ימי עבודה בכפוף להבהרות,,151.8,1.5,,,,,,,,227.7,3.5,,,531,17%,622,2.5,1554,,,,2.2,1368,,746,54.5%,,,,
116,ריהוט,,TV unit,,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,75,5301#,,FRDZ126,,FRDZ126,FRDZ126A,,Yellow poplar,TV unit - FRDZ126,TV unit,,2100*460*415,0.52,,,,,,,,60 ימי עבודה בכפוף להבהרות,,541.2,1.5,,,,,,,,811.8,3.5,,,1894,17%,2216,2.5,5541,,,,2.2,4876,,2659,54.5%,,,,
117,ריהוט,,Coffee table,,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,73,5302#,,FRDZ127,,FRDZ127,FRDZ127A,,Yellow poplar+MDF,Coffee table - FRDZ127,Coffee table,,1400*550*365,0.46,,,,,,,,60 ימי עבודה בכפוף להבהרות,,282.7,1.5,,,,,,,,424.05,3.5,,,989,17%,1158,2.5,2894,,,,2.2,2547,,1389,54.5%,,,,
118,ריהוט,,Mirror,,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,78,5305#,,FRDZ128,,FRDZ128,FRDZ128A,,Yellow poplar+Mirror,Mirror - FRDZ128,Mirror,,1100*600*70,0.083,,,,,,,,60 ימי עבודה בכפוף להבהרות,,75.9,1.5,,,,,,,,113.85,3.5,,,266,17%,311,2.5,777,,,,2.2,684,,373,54.5%,,,,
119,ריהוט,,"3-Drawer Chest
(With Side Table)",,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,78,5303#,,FRDZ129,,FRDZ129,FRDZ129A,,Yellow poplar,"3-Drawer Chest
(With Side Table) - FRDZ129","3-Drawer Chest
(With Side Table)",,"1200*460*750
1400*450*790",0.51,,,,,,,,60 ימי עבודה בכפוף להבהרות,,728.2,1.5,,,,,,,,1092.3,3.5,,,2549,17%,2982,2.5,7455,,,,2.2,6560,,3578,54.5%,,,,
120,ריהוט,,Sofa,,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,71,5306#,,FRDZ130,,FRDZ130,"FRDZ130A, FRDZ130B",,Yellow poplar+fabric,Sofa - FRDZ130,Sofa,,2200*830*660,1.468,,,,,,,,60 ימי עבודה בכפוף להבהרות,,743.6,1.5,,,,,,,,1115.4,3.5,,,2603,17%,3045,2.5,7613,,,,2.2,6699,,3654,54.5%,,,,
