No.,Main_Category,Secondary_Category,Sub_Category,Sub_Category_ID,Type,Related_Area,Complementary_Categories,Complementary_Products,Supplier,Supplier_Code,Brand,Display_the _brand,Model,Diaplay_the_brand,Catalog_Page,Supplier_SKU,Set,HomMe_SKU,Sub_HomMe_SKU,Main_Picture,Other_Pictures,Colors,Material,Product_Name,Description,Promotion_Message,Size,CBM（m³）,Hight_calc,Width_calc,Depth_calc,Thinkness_calc,Material_calc,Cubes_calc,In_Stock,Time_to_order,Cost_Original,Cost_Original_USD,Multiplier_Cost_Handling,Cost_Handling_USD,Multiplier_Cost_Shipping,Cost_Shipping_USD,Multiplier_Cost_Taxes,Cost_Taxes_USD,Multiplier_Cost_ISR_Shipping,Cost_ISR_Shipping_USD,Total_Cost_USD,Dollar_Exchange_Rate,Catalog_Price,Retailer_Discount,Cost_ILS,VAT,Cost_incVAT,Multiplier_Before_Normal_Price,Normal_Price,Multiplier_Shope_Price,Shope_Price,Marketing_Price_Customer,Multiplier_Designer_Price,Designer_Price,Special_Price_Sectorial,Profit,Profit_Prc,Shipping_Info,Return_Policy,Warranty,Additional_Info
600,ריהוט גן,,,,Chair,,,,Yong Ge,YG,,,,,220,WA5019,S-GFYG496,GFYG496,2,GFYG496,,,1500 hours,Chair - GFYG496,Chair,,55×61×79,,,,,,,,,60 ימי עבודה בכפוף להבהרות,,433,,,,,,,,,,3.5,,,1516,17%,1773,3,5319,2.5,4433,,2.2,3901,,2128,120.0%,,,,
601,ריהוט גן,,,,Chair,,,,Yong Ge,YG,,,,,220,WA5019,S-GFYG496,GFYG496,3,GFYG496,,,sunbrella fabric,Chair - GFYG496,Chair,,55×61×79,,,,,,,,,60 ימי עבודה בכפוף להבהרות,,487,,,,,,,,,,3.5,,,1705,17%,1994,3,5983,2.5,4986,,2.2,4387,,2393,120.0%,,,,
602,ריהוט גן,,,,Dining table,,,,Yong Ge,YG,,,,,220,WA4035m,S-GFYG496,GFYG497,1,GFYG496,,,frosted glass top,Dining table - GFYG497,Dining table,,180×100×75,0.41,,,,,,,,60 ימי עבודה בכפוף להבהרות,,1460,,,,,,,,,,3.5,,,5110,17%,5979,3,17936,2.5,14947,,2.2,13153,,7174,120.0%,,,,
603,ריהוט גן,,,,Dining table,,,,Yong Ge,YG,,,,,220,WA4035m,S-GFYG496,GFYG497,2,GFYG496,,,teak top,Dining table - GFYG497,Dining table,,180×100×75,,,,,,,,,60 ימי עבודה בכפוף להבהרות,,2280,,,,,,,,,,3.5,,,7980,17%,9337,3,28010,2.5,23342,,2.2,20541,,11204,120.0%,,,,
604,ריהוט גן,,,,Trolley,,,,Yong Ge,YG,,,,,220,WA7012M,S-GFYG496,GFYG498,,GFYG496,,,frosted glass top,Trolley - GFYG498,Trolley,,53×71×76,0.28,,,,,,,,60 ימי עבודה בכפוף להבהרות,,667,,,,,,,,,,3.5,,,2335,17%,2731,3,8194,2.5,6828,,2.2,6009,,3278,120.0%,,,,
605,ריהוט גן,,,,Chair,,,,Yong Ge,YG,,,,,222,WA5020,S-GFYG499,GFYG499,1,GFYG499,GFYG499A,,1000 hours,Chair - GFYG499,Chair,,51×57×79,0.1,,,,,,,,60 ימי עבודה בכפוף להבהרות,,400,,,,,,,,,,3.5,,,1400,17%,1638,3,4914,2.5,4095,,2.2,3604,,1966,120.0%,,,,
606,ריהוט גן,,,,Chair,,,,Yong Ge,YG,,,,,222,WA5020,S-GFYG499,GFYG499,2,GFYG499,GFYG499A,,1500 hours,Chair - GFYG499,Chair,,51×57×79,,,,,,,,,60 ימי עבודה בכפוף להבהרות,,407,,,,,,,,,,3.5,,,1425,17%,1667,3,5000,2.5,4167,,2.2,3667,,2000,120.0%,,,,
607,ריהוט גן,,,,Chair,,,,Yong Ge,YG,,,,,222,WA5020,S-GFYG499,GFYG499,3,GFYG499,GFYG499A,,sunbrella fabric,Chair - GFYG499,Chair,,51×57×79,,,,,,,,,60 ימי עבודה בכפוף להבהרות,,460,,,,,,,,,,3.5,,,1610,17%,1884,3,5651,2.5,4709,,2.2,4144,,2260,120.0%,,,,
608,ריהוט גן,,,,Dining table,,,,Yong Ge,YG,,,,,222,WA4037m,S-GFYG499,GFYG500,1,GFYG499,GFYG499A,,frosted glass top,Dining table - GFYG500,Dining table,,100×100×75,0.23,,,,,,,,60 ימי עבודה בכפוף להבהרות,,900,,,,,,,,,,3.5,,,3150,17%,3686,3,11057,2.5,9214,,2.2,8108,,4423,120.0%,,,,
609,ריהוט גן,,,,Dining table,,,,Yong Ge,YG,,,,,222,WA4037m,S-GFYG499,GFYG500,2,GFYG499,GFYG499A,,teak top,Dining table - GFYG500,Dining table,,100×100×75,,,,,,,,,60 ימי עבודה בכפוף להבהרות,,1400,,,,,,,,,,3.5,,,4900,17%,5733,3,17199,2.5,14333,,2.2,12613,,6880,120.0%,,,,
610,ריהוט גן,,,,Chair,,,,Yong Ge,YG,,,,,223,WA5020,S-GFYG501,GFYG501,1,GFYG501,GFYG499A,,1000 hours,Chair - GFYG501,Chair,,51×57×79,0.1,,,,,,,,60 ימי עבודה בכפוף להבהרות,,400,,,,,,,,,,3.5,,,1400,17%,1638,3,4914,2.5,4095,,2.2,3604,,1966,120.0%,,,,
611,ריהוט גן,,,,Chair,,,,Yong Ge,YG,,,,,223,WA5020,S-GFYG501,GFYG501,2,GFYG501,GFYG499A,,1500 hours,Chair - GFYG501,Chair,,51×57×79,,,,,,,,,60 ימי עבודה בכפוף להבהרות,,407,,,,,,,,,,3.5,,,1425,17%,1667,3,5000,2.5,4167,,2.2,3667,,2000,120.0%,,,,
