handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,customTextField1,customTextCharLimit1,customTextMandatory1
ddd3a397-cec2-412c-a075-20dd213b976c,Product,BEDROOM KIDS - BRK10,Description: סט מלא לחדר שינה ילדים<br>Materials: מלמין/MDF<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/KidsBedrooms/Pictures/BRK10.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/KidsBedrooms/Pictures/BRK10A.jpg,Kids Bedrooms,BRK10,,5848,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e21c51b6-20d1-4e49-a9ac-95b948ebf423,Product,BEDROOM KIDS - BRK22,Description: סט מלא לחדר שינה ילדים<br>Materials: מלמין/MDF<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/KidsBedrooms/Pictures/BRK22.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/KidsBedrooms/Pictures/BRK22A.jpg,Kids Bedrooms,BRK22,,7076,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4d47d6b-1aab-4972-ba65-1783e1bd363e,Product,BEDROOM KIDS - BRK18,Description: סט מלא לחדר שינה ילדים<br>Materials: מלמין/MDF<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/KidsBedrooms/Pictures/BRK18.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/KidsBedrooms/Pictures/BRK18A.jpg,Kids Bedrooms,BRK18,,5667,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a44f4016-da74-4aff-84d5-daca52c6caa6,Product,BEDROOM KIDS - BRK3,Description: סט מלא לחדר שינה ילדים<br>Materials: מלמין/MDF<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/KidsBedrooms/Pictures/BRK3.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/KidsBedrooms/Pictures/BRK3A.jpg,Kids Bedrooms,BRK3,,6716,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e59d1103-ff20-4904-9213-67632e9e86dd,Product,BEDROOM KIDS - BRK14,Description: סט מלא לחדר שינה ילדים<br>Materials: מלמין/MDF<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/KidsBedrooms/Pictures/BRK14.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/KidsBedrooms/Pictures/BRK14A.jpg,Kids Bedrooms,BRK14,,6372,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6618c2a3-afdc-4fb4-8aaf-f5f634085081,Product,BEDROOM KIDS - BRK19,Description: סט מלא לחדר שינה ילדים<br>Materials: מלמין/MDF<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/KidsBedrooms/Pictures/BRK19.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/KidsBedrooms/Pictures/BRK19A.jpg,Kids Bedrooms,BRK19,,8321,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b2b95b1-da5a-499b-9a09-5b383ec4f520,Product,BEDROOM KIDS - BRK1,Description: סט מלא לחדר שינה ילדים<br>Materials: מלמין/MDF<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/KidsBedrooms/Pictures/BRK1.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/KidsBedrooms/Pictures/BRK1A.jpg,Kids Bedrooms,BRK1,,6904,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30bef2e9-b213-4ac2-8fe9-6546c1242eae,Product,BEDROOM KIDS - BRK8,Description: סט מלא לחדר שינה ילדים<br>Materials: מלמין/MDF<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/KidsBedrooms/Pictures/BRK8.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/KidsBedrooms/Pictures/BRK8A.jpg,Kids Bedrooms,BRK8,,9287,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17d75261-3fb8-4b16-87ac-8d9aa0c6b8e4,Product,BEDROOM KIDS - BRK16,Description: סט מלא לחדר שינה ילדים<br>Materials: מלמין/MDF<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/KidsBedrooms/Pictures/BRK16.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/KidsBedrooms/Pictures/BRK16A.jpg,Kids Bedrooms,BRK16,,6904,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87b7f205-7505-4e97-8575-07c6f825122d,Product,BEDROOM KIDS - BRK9,Description: סט מלא לחדר שינה ילדים<br>Materials: מלמין/MDF<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/KidsBedrooms/Pictures/BRK9.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/KidsBedrooms/Pictures/BRK9A.jpg,Kids Bedrooms,BRK9,,5930,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3bb66497-3981-405d-b377-c6bf75b27ab7,Product,BEDROOM KIDS - BRK23,Description: סט מלא לחדר שינה ילדים<br>Materials: מלמין/MDF<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/KidsBedrooms/Pictures/BRK23.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/KidsBedrooms/Pictures/BRK23A.jpg,Kids Bedrooms,BRK23,,7961,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f128edd6-8e6b-4dba-b93a-b9e0a8f03b60,Product,BEDROOM KIDS - BRK20,Description: סט מלא לחדר שינה ילדים<br>Materials: מלמין/MDF<br>,https://raw.githubusercontent.com/ValeriyLeykin/homme/master/KidsBedrooms/Pictures/BRK20.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/KidsBedrooms/Pictures/BRK20A.jpg,Kids Bedrooms,BRK20,,6552,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
