No.,Main_Category,Secondary_Category,Sub_Category,Sub_Category_ID,Type,Related_Area,Complementary_Categories,Complementary_Products,Supplier,Supplier_Code,Brand,Display_the _brand,Model,Diaplay_the_brand,Catalog_Page,Supplier_SKU,Set,HomMe_SKU,Sub_HomMe_SKU,Main_Picture,Other_Pictures,Colors,Material,Product_Name,Description,Promotion_Message,Size,CBM（m³）,Hight_calc,Width_calc,Depth_calc,Thinkness_calc,Material_calc,Cubes_calc,In_Stock,Time_to_order,Cost_Original,Cost_Original_USD,Multiplier_Cost_Handling,Cost_Handling_USD,Multiplier_Cost_Shipping,Cost_Shipping_USD,Multiplier_Cost_Taxes,Cost_Taxes_USD,Multiplier_Cost_ISR_Shipping,Cost_ISR_Shipping_USD,Total_Cost_USD,Dollar_Exchange_Rate,Catalog_Price,Retailer_Discount,Cost_ILS,VAT,Cost_incVAT,Multiplier_Before_Normal_Price,Normal_Price,Multiplier_Shope_Price,Shope_Price,Marketing_Price_Customer,Multiplier_Designer_Price,Designer_Price,Special_Price_Sectorial,Profit,Profit_Prc,Shipping_Info,Return_Policy,Warranty,Additional_Info
53,תאורה,תאורה דקורטיבית,,,,תאורה,בית חכם,,SUOYANG ,SU,,,,,,ML6040-3,,LTSY51,3,LTSY51,,White/Black/Red,Aluminium+Fabric+Carbon steel,תאורה דקורטיבית - LTSY51,floor lamp,,72X72X8; H:1750,,,,,,,,,60 ימי עבודה בכפוף להבהרות,765,128,,,,,,,,,,3.5,,,446,17%,522,3.5,1827,3,1566,,2.8,1462,,793,54.2%,,,,
54,תאורה,תאורה דקורטיבית,,,,תאורה,בית חכם,,SUOYANG ,SU,,,,,,MD6043-900,,LTSY54,,LTSY54,,White/Black/Golden/Coffe color,Fiber Glass,תאורה דקורטיבית - LTSY54,pendant lamp,,97X97X56; Φ:900:,,,,,,,,,60 ימי עבודה בכפוף להבהרות,1275,213,,,,,,,,,,3.5,,,744,17%,870,3.5,3046,3,2611,,2.8,2437,,1321,54.2%,,,,
55,תאורה,תאורה דקורטיבית,,,,תאורה,בית חכם,,SUOYANG ,SU,,,,,,MD6043-600,,LTSY55,,LTSY55,,White/Black/Golden/Coffe color,Fiber Glass,תאורה דקורטיבית - LTSY55,pendant lamp,,68X68X40; Φ:600,,,,,,,,,60 ימי עבודה בכפוף להבהרות,650,108,,,,,,,,,,3.5,,,379,17%,444,3.5,1553,3,1331,,2.8,1242,,673,54.2%,,,,
56,תאורה,תאורה דקורטיבית,,,,תאורה,בית חכם,,SUOYANG ,SU,,,,,150-151,MD6043-600A,,LTSY56,,LTSY58,"LTSY58A, LTSY58B, LTSY58C, LTSY56D",White/Black/Golden/Coffe color,"Aluminum outside, Plaster inside (the same material and process with the original edition)",תאורה דקורטיבית - LTSY56,pendant lamp,,68X68X40; Φ:600,,,,,,,,,60 ימי עבודה בכפוף להבהרות,1590,265,,,,,,,,,,3.5,,,928,17%,1085,3.5,3798,3,3256,,2.8,3038,,1647,54.2%,,,,
57,תאורה,תאורה דקורטיבית,,,,תאורה,בית חכם,,SUOYANG ,SU,,,,,,MD6043-420,,LTSY57,,LTSY57,,White/Black/Golden/Coffe color,Fiber Glass,תאורה דקורטיבית - LTSY57,pendant lamp,,68X68X40;,,,,,,,,,60 ימי עבודה בכפוף להבהרות,330,55,,,,,,,,,,3.5,,,193,17%,225,3.5,788,3,676,,2.8,631,,342,54.2%,,,,
58,תאורה,תאורה דקורטיבית,,,,תאורה,בית חכם,,SUOYANG ,SU,,,,,150-151,MX6043-420,,LTSY58,,LTSY58,"LTSY58A, LTSY58B, LTSY58C, LTSY58D",White/Black/Golden/Coffe color,Fiber Glass,תאורה דקורטיבית - LTSY58,ceiling lamp,,50X50X30; Φ:420,,,,,,,,,60 ימי עבודה בכפוף להבהרות,330,55,,,,,,,,,,3.5,,,193,17%,225,3.5,788,3,676,,2.8,631,,342,54.2%,,,,
59,תאורה,תאורה דקורטיבית,,,,תאורה,בית חכם,,SUOYANG ,SU,,,,,,MD6043-600-1B,,LTSY59,,LTSY59,,White/Black,fiber glass + glass,תאורה דקורטיבית - LTSY59,pendant lamp,,68X68X40; Φ:600,,,,,,,,,60 ימי עבודה בכפוף להבהרות,1155,193,,,,,,,,,,3.5,,,674,17%,788,3.5,2759,3,2365,,2.8,2207,,1197,54.2%,,,,
60,תאורה,תאורה דקורטיבית,,,,תאורה,בית חכם,,SUOYANG ,SU,,,,,101,ML6044-1,,LTSY60,,LTSY60,LTSY60A,White/Black,Fiber Glass,תאורה דקורטיבית - LTSY60,floor lamp,,"245X71X220; L:2300
W:700
H:2460",,,,,,,,,60 ימי עבודה בכפוף להבהרות,5295,883,,,,,,,,,,3.5,,,3089,17%,3614,3.5,12648,3,10842,,2.8,10119,,5486,54.2%,,,,
61,תאורה,תאורה דקורטיבית,,,,תאורה,בית חכם,,SUOYANG ,SU,,,,,183,MT6055,,LTSY61,,LTSY61,LTSY61A,Golden,"Aluminium,Zinc",תאורה דקורטיבית - LTSY61,table lamp,,"35X35X39; Φ:270
H:400",,,,,,,,,60 ימי עבודה בכפוף להבהרות,280,47,,,,,,,,,,3.5,,,163,17%,191,3.5,669,3,573,,2.8,535,,290,54.2%,,,,
62,תאורה,תאורה דקורטיבית,,,,תאורה,בית חכם,,SUOYANG ,SU,,,,,91,MD6071-1/CH,,LTSY62,1,LTSY62,LTSY62A,Chrome,Stainless steel,תאורה דקורטיבית - LTSY62,pendant lamp,,70X48X7; customized,,,,,,,,,60 ימי עבודה בכפוף להבהרות,125,21,,,,,,,,,,3.5,,,73,17%,85,3.5,299,3,256,,2.8,239,,130,54.2%,,,,
63,תאורה,תאורה דקורטיבית,,,,תאורה,בית חכם,,SUOYANG ,SU,,,,,91,MD6071-1/BK,,LTSY62,2,LTSY62,LTSY62A,Black,Stainless steel,תאורה דקורטיבית - LTSY62,pendant lamp,,70X48X7; customized,,,,,,,,,60 ימי עבודה בכפוף להבהרות,145,24,,,,,,,,,,3.5,,,85,17%,99,3.5,346,3,297,,2.8,277,,150,54.2%,,,,
64,תאורה,תאורה דקורטיבית,,,,תאורה,בית חכם,,SUOYANG ,SU,,,,,91,MD6071-1/GD,,LTSY62,3,LTSY62,LTSY62A,Golden,Stainless steel,תאורה דקורטיבית - LTSY62,pendant lamp,,70X48X7; customized,,,,,,,,,60 ימי עבודה בכפוף להבהרות,145,24,,,,,,,,,,3.5,,,85,17%,99,3.5,346,3,297,,2.8,277,,150,54.2%,,,,
65,תאורה,תאורה דקורטיבית,,,,תאורה,בית חכם,,SUOYANG ,SU,,,,,81-82,MD6093-180,,LTSY65,,LTSY65,LTSY65A,Black/yellow,Aluminium,תאורה דקורטיבית - LTSY65,pendant lamp,,"31X25X26; Φ:180
H:1200",,,,,,,,,60 ימי עבודה בכפוף להבהרות,80,13,,,,,,,,,,3.5,,,47,17%,55,3.5,191,3,164,,2.8,153,,83,54.2%,,,,
66,תאורה,תאורה דקורטיבית,,,,תאורה,בית חכם,,SUOYANG ,SU,,,,,81-82,MD6093-185,,LTSY66,,LTSY65,LTSY66A,Black/yellow,Aluminium,תאורה דקורטיבית - LTSY66,pendant lamp,,"31X25X26; Φ:182
H:1200",,,,,,,,,60 ימי עבודה בכפוף להבהרות,80,13,,,,,,,,,,3.5,,,47,17%,55,3.5,191,3,164,,2.8,153,,83,54.2%,,,,
67,תאורה,תאורה דקורטיבית,,,,תאורה,בית חכם,,SUOYANG ,SU,,,,,81-82,MD6093-360,,LTSY67,,LTSY65,LTSY67,Black/yellow,Aluminium,תאורה דקורטיבית - LTSY67,pendant lamp,,"41X31X44; Φ:360
H:1200",,,,,,,,,60 ימי עבודה בכפוף להבהרות,115,19,,,,,,,,,,3.5,,,67,17%,78,3.5,275,3,235,,2.8,220,,119,54.2%,,,,
68,תאורה,תאורה דקורטיבית,,,,תאורה,בית חכם,,SUOYANG ,SU,,,,,81-82,MD6093-10,,LTSY68,1,LTSY68,LTSY68A,Black/yellow,Aluminium,תאורה דקורטיבית - LTSY68,pendant lamp,,161X49X32;,,,,,,,,,60 ימי עבודה בכפוף להבהרות,800,133,,,,,,,,,,3.5,,,467,17%,546,3.5,1911,3,1638,,2.8,1529,,829,54.2%,,,,
69,תאורה,תאורה דקורטיבית,,,,תאורה,בית חכם,,SUOYANG ,SU,,,,,81-82,MD6093-10,,LTSY68,2,LTSY68,LTSY68A,Black/yellow,Aluminium,תאורה דקורטיבית - LTSY68,pendant lamp,,161X49X32;,,,,,,,,,60 ימי עבודה בכפוף להבהרות,920,153,,,,,,,,,,3.5,,,537,17%,628,3.5,2198,3,1884,,2.8,1758,,953,54.2%,,,,
70,תאורה,תאורה דקורטיבית,,,,תאורה,בית חכם,,SUOYANG ,SU,,,,,,MX6099-650,,LTSY70,1,LTSY70,LTSY70A,Clear,Glass+Crystal,תאורה דקורטיבית - LTSY70,pendant lamp,,"73X73X12; Φ:650
H:1100",,,,,,,,,60 ימי עבודה בכפוף להבהרות,850,142,,,,,,,,,,3.5,,,496,17%,580,3.5,2030,3,1740,,2.8,1624,,881,54.2%,,,,
